id,general_team,general_city,general_team_name,full_name,is_active,draft_team,draft_city,draft_team_name,organization_type,seniority,position,from_year,to_year,g-league,greatest_75_flag,height_definitivo,weight,hub,num_equipos
1752,1610612740,New Orleans,Hornets,Sean Marks,Inactive,1610612752.0,New York,Knicks,College/University,11.0,Forward-Center,1998.0,2010.0,No,No,208.28,113.4,Oceania,5
201627,1610612744,Golden State,Warriors,Anthony Morrow,Inactive,0.0,Undrafted,Undrafted,Unknown,10.0,Guard,2008.0,2016.0,No,No,195.58,95.3,USA,4
2059,1610612751,New Jersey,Nets,Eduardo Najera,Inactive,1610612745.0,Houston,Rockets,College/University,13.0,Forward,2000.0,2011.0,No,No,203.2,106.6,North America,4
201590,1610612758,Sacramento,Kings,Donte Greene,Inactive,1610612763.0,Memphis,Grizzlies,College/University,6.0,Forward,2008.0,2012.0,Yes,No,210.82,102.5,USA,2
2073,1610612750,Minnesota,Timberwolves,Brian Cardinal,Inactive,1610612765.0,Detroit,Pistons,College/University,13.0,Forward,2000.0,2011.0,No,No,203.2,108.9,USA,3
2215,1610612750,Minnesota,Timberwolves,Jason Collins,Inactive,1610612745.0,Houston,Rockets,College/University,13.0,Center,2001.0,2013.0,No,No,213.36,115.7,USA,3
1916,1610612750,Minnesota,Timberwolves,Calvin Booth,Inactive,1610612764.0,Washington,Wizards,College/University,11.0,Center,1999.0,2008.0,No,No,210.82,104.3,USA,5
201603,1610612743,Denver,Nuggets,Sonny Weems,Inactive,1610612741.0,Chicago,Bulls,College/University,4.0,Guard-Forward,2008.0,2015.0,Yes,No,198.12,93.0,USA,2
1506,1610612749,Milwaukee,Bucks,Austin Croshere,Inactive,1610612754.0,Indiana,Pacers,College/University,12.0,Forward,1997.0,2008.0,No,No,208.28,108.9,USA,4
1800,1610612749,Milwaukee,Bucks,Damon Jones,Inactive,0.0,Undrafted,Undrafted,Unknown,12.0,Guard,1998.0,2008.0,Yes,No,190.5,88.5,USA,2
101249,1610612760,Oklahoma City,Thunder,John Lucas III,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Guard,2005.0,2016.0,Yes,No,180.34,75.3,USA,5
201591,1610612760,Oklahoma City,Thunder,DJ White,Inactive,1610612765.0,Detroit,Pistons,College/University,6.0,Forward,2008.0,2013.0,Yes,No,205.74,113.4,USA,1
201229,1610612759,San Antonio,Spurs,Anthony Tolliver,Inactive,0.0,Undrafted,Undrafted,Unknown,14.0,Forward,2008.0,2020.0,Yes,No,203.2,108.9,USA,6
201578,1610612755,Philadelphia,76ers,Marreese Speights,Inactive,1610612755.0,Philadelphia,76ers,College/University,11.0,Forward-Center,2008.0,2017.0,No,No,208.28,115.7,USA,2
201605,1610612761,Toronto,Raptors,Nathan Jawai,Inactive,1610612754.0,Indiana,Pacers,Other Team/Club,3.0,Forward,2008.0,2009.0,Yes,No,208.28,127.0,Oceania,2
2399,1610612754,Indiana,Pacers,Mike Dunleavy,Inactive,1610612744.0,Golden State,Warriors,College/University,16.0,Guard-Forward,2002.0,2016.0,No,No,205.74,104.3,USA,5
201594,1610612765,Detroit,Pistons,Walter Sharpe,Inactive,1610612760.0,Oklahoma City,Thunder,College/University,2.0,Forward,2008.0,2008.0,Yes,No,205.74,111.1,USA,2
200761,1610612742,Dallas,Mavericks,Shawne Williams,Inactive,1610612754.0,Indiana,Pacers,College/University,8.0,Forward,2006.0,2014.0,Yes,No,208.28,104.3,USA,8
200769,1610612766,Charlotte,Bobcats,Shannon Brown,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,9.0,Guard,2006.0,2014.0,Yes,No,190.5,97.5,USA,4
952,1610612763,Memphis,Grizzlies,Antoine Walker,Inactive,1610612738.0,Boston,Celtics,College/University,13.0,Forward,1996.0,2007.0,Yes,No,205.74,111.1,USA,3
689,1610612755,Philadelphia,76ers,Theo Ratliff,Inactive,1610612765.0,Detroit,Pistons,College/University,17.0,Center,1995.0,2010.0,No,No,208.28,106.6,USA,8
201599,1610612746,Los Angeles,Clippers,DeAndre Jordan,Active,1610612746.0,Los Angeles,Clippers,College/University,15.0,Center,2008.0,2023.0,No,No,210.82,120.2,USA,4
948,1610612746,Los Angeles,Clippers,Marcus Camby,Inactive,1610612761.0,Toronto,Raptors,College/University,18.0,Center-Forward,1996.0,2012.0,No,No,210.82,108.9,USA,5
2669,1610612766,Charlotte,Bobcats,Linton Johnson,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Forward,2003.0,2008.0,No,No,203.2,93.0,USA,4
2733,1610612748,Miami,Heat,Shaun Livingston,Inactive,1610612746.0,Los Angeles,Clippers,High School,16.0,Guard,2004.0,2018.0,Yes,No,200.66,87.1,USA,6
1716,1610612741,Chicago,Bulls,Larry Hughes,Inactive,1610612755.0,Philadelphia,76ers,College/University,13.0,Guard,1998.0,2011.0,No,No,195.58,83.9,USA,6
923,1610612755,Philadelphia,76ers,Donyell Marshall,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,16.0,Forward,1994.0,2008.0,No,No,205.74,111.1,USA,3
1884,1610612746,Los Angeles,Clippers,Baron Davis,Inactive,1610612766.0,Charlotte,Hornets,College/University,14.0,Guard,1999.0,2011.0,Yes,No,190.5,96.2,USA,5
2557,1610612749,Milwaukee,Bucks,Luke Ridnour,Inactive,1610612760.0,Seattle,SuperSonics,College/University,12.0,Guard,2003.0,2014.0,No,No,187.96,79.4,USA,4
200766,1610612744,Golden State,Warriors,Marcus Williams,Inactive,1610612751.0,New Jersey,Nets,College/University,5.0,Guard,2006.0,2009.0,Yes,No,190.5,93.0,USA,2
947,1610612765,Detroit,Pistons,Allen Iverson,Inactive,1610612755.0,Philadelphia,76ers,College/University,15.0,Guard,1996.0,2009.0,No,Yes,182.88,74.8,USA,3
200779,1610612746,Los Angeles,Clippers,Steve Novak,Inactive,1610612745.0,Houston,Rockets,College/University,11.0,Forward,2006.0,2016.0,Yes,No,208.28,102.1,USA,7
200753,1610612738,Boston,Celtics,Patrick O'Bryant,Inactive,1610612744.0,Golden State,Warriors,College/University,5.0,Center,2006.0,2009.0,Yes,No,213.36,113.4,USA,3
201632,1610612763,Memphis,Grizzlies,Hamed Haddadi,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Center,2008.0,2012.0,Yes,No,218.44,120.2,Asia,1
1725,1610612754,Indiana,Pacers,Rasho Nesterovic,Inactive,1610612750.0,Minnesota,Timberwolves,Other Team/Club,13.0,Center,1998.0,2009.0,No,No,213.36,115.7,Eastern Europe,2
200798,1610612743,Denver,Nuggets,Cheikh Samb,Inactive,1610612747.0,Los Angeles,Lakers,Other Team/Club,2.0,Center,2007.0,2008.0,Yes,No,215.9,111.1,Africa,2
686,1610612743,Denver,Nuggets,Antonio McDyess,Inactive,1610612746.0,Los Angeles,Clippers,College/University,16.0,Forward-Center,1995.0,2010.0,No,No,205.74,111.1,USA,3
1497,1610612743,Denver,Nuggets,Chauncey Billups,Inactive,1610612738.0,Boston,Celtics,College/University,17.0,Guard,1997.0,2013.0,No,No,190.5,95.3,USA,4
1894,1610612744,Golden State,Warriors,Corey Maggette,Inactive,1610612760.0,Seattle,SuperSonics,College/University,15.0,Forward,1999.0,2012.0,No,No,198.12,102.1,USA,5
1733,1610612744,Golden State,Warriors,Al Harrington,Inactive,1610612754.0,Indiana,Pacers,High School,16.0,Forward,1998.0,2013.0,No,No,205.74,111.1,USA,5
201604,1610612751,New Jersey,Nets,Chris Douglas-Roberts,Inactive,1610612751.0,New Jersey,Nets,College/University,7.0,Guard,2008.0,2014.0,Yes,No,200.66,95.3,USA,4
2440,1610612756,Phoenix,Suns,Matt Barnes,Inactive,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward,2002.0,2016.0,No,No,200.66,102.5,USA,8
2365,1610612743,Denver,Nuggets,Chris Andersen,Inactive,0.0,Undrafted,Undrafted,Unknown,15.0,Forward-Center,2001.0,2016.0,No,No,208.28,111.1,USA,4
1731,1610612749,Milwaukee,Bucks,Tyronn Lue,Inactive,1610612743.0,Denver,Nuggets,College/University,12.0,Guard,1998.0,2008.0,No,No,182.88,79.4,USA,6
201568,1610612752,New York,Knicks,Danilo Gallinari,Active,1610612752.0,New York,Knicks,Other Team/Club,13.0,Forward,2008.0,2023.0,No,No,208.28,107.0,Western Europe,6
201633,1610612744,Golden State,Warriors,Rob Kurz,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Forward,2008.0,2009.0,Yes,No,205.74,105.2,USA,2
2202,1610612766,Charlotte,Bobcats,Jason Richardson,Inactive,1610612744.0,Golden State,Warriors,College/University,14.0,Guard,2001.0,2014.0,No,No,198.12,102.1,USA,5
201634,1610612744,Golden State,Warriors,DeMarcus Nelson,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Guard,2008.0,2008.0,Yes,No,193.04,90.7,USA,2
2046,1610612760,Oklahoma City,Thunder,Desmond Mason,Inactive,1610612760.0,Seattle,SuperSonics,College/University,10.0,Guard,2000.0,2009.0,No,No,195.58,100.7,USA,2
2554,1610612753,Orlando,Magic,Mickael Pietrus,Inactive,1610612744.0,Golden State,Warriors,Other Team/Club,11.0,Forward,2003.0,2012.0,No,No,198.12,97.5,Western Europe,4
1563,1610612750,Minnesota,Timberwolves,Kevin Ollie,Inactive,0.0,Undrafted,Undrafted,Unknown,14.0,Guard,1997.0,2009.0,No,No,187.96,88.5,USA,3
201143,1610612737,Atlanta,Hawks,Al Horford,Active,1610612737.0,Atlanta,Hawks,College/University,16.0,Center-Forward,2007.0,2023.0,No,No,205.74,108.9,Latin America,4
2037,1610612744,Golden State,Warriors,Jamal Crawford,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,21.0,Guard,2000.0,2019.0,No,No,195.58,90.7,USA,7
200776,1610612746,Los Angeles,Clippers,Mardy Collins,Inactive,1610612752.0,New York,Knicks,College/University,5.0,Guard,2006.0,2009.0,Yes,No,198.12,99.8,USA,2
2216,1610612746,Los Angeles,Clippers,Zach Randolph,Inactive,1610612757.0,Portland,Trail Blazers,College/University,18.0,Forward,2001.0,2017.0,No,No,205.74,113.4,USA,5
201336,1610612759,San Antonio,Spurs,Blake Ahearn,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Guard,2007.0,2011.0,Yes,No,187.96,86.2,USA,1
101204,1610612766,Charlotte,Bobcats,Dwayne Jones,Inactive,0.0,Undrafted,Undrafted,Unknown,7.0,Forward-Center,2005.0,2012.0,Yes,No,210.82,112.5,USA,6
953,1610612739,Cleveland,Cavaliers,Lorenzen Wright,Inactive,1610612746.0,Los Angeles,Clippers,College/University,14.0,Forward-Center,1996.0,2008.0,No,No,210.82,115.7,USA,3
1729,1610612746,Los Angeles,Clippers,Ricky Davis,Inactive,1610612766.0,Charlotte,Hornets,College/University,12.0,Guard,1998.0,2009.0,Yes,No,200.66,88.5,USA,3
1749,1610612752,New York,Knicks,Cuttino Mobley,Inactive,1610612745.0,Houston,Rockets,College/University,12.0,Guard,1998.0,2008.0,No,No,193.04,97.5,USA,3
2039,1610612751,New Jersey,Nets,Keyon Dooling,Inactive,1610612753.0,Orlando,Magic,College/University,14.0,Guard,2000.0,2012.0,Yes,No,190.5,88.5,USA,3
699,1610612745,Houston,Rockets,Brent Barry,Inactive,1610612743.0,Denver,Nuggets,College/University,15.0,Guard,1995.0,2008.0,No,No,200.66,95.3,USA,3
101235,1610612744,Golden State,Warriors,Kelenna Azubuike,Inactive,0.0,Undrafted,Undrafted,Unknown,5.0,Guard,2006.0,2011.0,No,No,195.58,97.5,Western Europe,3
2422,1610612758,Sacramento,Kings,John Salmons,Inactive,1610612759.0,San Antonio,Spurs,College/University,13.0,Forward,2002.0,2014.0,No,No,198.12,95.3,USA,5
200760,1610612750,Minnesota,Timberwolves,Rodney Carney,Inactive,1610612741.0,Chicago,Bulls,College/University,5.0,Forward,2006.0,2010.0,Yes,No,200.66,93.0,USA,4
1548,1610612748,Miami,Heat,Mark Blount,Inactive,1610612760.0,Seattle,SuperSonics,College/University,10.0,Center-Forward,2000.0,2008.0,No,No,213.36,113.4,USA,2
2034,1610612750,Minnesota,Timberwolves,Mike Miller,Inactive,1610612753.0,Orlando,Magic,College/University,18.0,Guard-Forward,2000.0,2016.0,No,No,203.2,98.9,USA,6
101113,1610612757,Portland,Trail Blazers,Ike Diogu,Inactive,1610612744.0,Golden State,Warriors,College/University,7.0,Forward,2005.0,2011.0,Yes,No,205.74,113.4,USA,4
2124,1610612749,Milwaukee,Bucks,Malik Allen,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Forward,2001.0,2010.0,No,No,208.28,115.7,USA,6
201606,1610612756,Phoenix,Suns,Sean Singletary,Inactive,1610612758.0,Sacramento,Kings,College/University,2.0,Guard,2008.0,2008.0,Yes,No,182.88,83.9,USA,2
201606,1610612766,Charlotte,Bobcats,Sean Singletary,Inactive,1610612758.0,Sacramento,Kings,College/University,2.0,Guard,2008.0,2008.0,Yes,No,182.88,83.9,USA,2
1952,1610612766,Charlotte,Bobcats,Raja Bell,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Guard,2000.0,2011.0,No,No,195.58,95.3,Caribbean,4
2564,1610612766,Charlotte,Bobcats,Boris Diaw,Inactive,1610612737.0,Atlanta,Hawks,Other Team/Club,15.0,Center-Forward,2003.0,2016.0,No,No,203.2,113.4,Western Europe,4
1498,1610612740,New Orleans,Hornets,Antonio Daniels,Inactive,1610612763.0,Vancouver,Grizzlies,College/University,14.0,Guard,1997.0,2010.0,Yes,No,193.04,93.0,USA,3
2416,1610612755,Philadelphia,76ers,Kareem Rush,Inactive,1610612761.0,Toronto,Raptors,College/University,7.0,Guard,2002.0,2009.0,Yes,No,198.12,97.5,USA,5
2553,1610612751,New Jersey,Nets,Jarvis Hayes,Inactive,1610612764.0,Washington,Wizards,College/University,8.0,Forward,2003.0,2009.0,No,No,203.2,103.4,USA,2
1897,1610612745,Houston,Rockets,Metta World Peace,Inactive,1610612741.0,Chicago,Bulls,College/University,18.0,Forward,1999.0,2016.0,No,No,200.66,117.9,USA,6
201157,1610612751,New Jersey,Nets,Sean Williams,Inactive,1610612751.0,New Jersey,Nets,College/University,5.0,Forward-Center,2007.0,2011.0,Yes,No,208.28,106.6,USA,3
2730,1610612753,Orlando,Magic,Dwight Howard,Inactive,1610612753.0,Orlando,Magic,High School,19.0,Center-Forward,2004.0,2021.0,No,No,208.28,120.2,USA,6
101189,1610612742,Dallas,Mavericks,James Singleton,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Forward,2005.0,2011.0,Yes,No,203.2,104.3,USA,2
101123,1610612742,Dallas,Mavericks,Gerald Green,Inactive,1610612738.0,Boston,Celtics,High School,13.0,Guard-Forward,2005.0,2018.0,Yes,No,200.66,93.0,USA,5
200801,1610612761,Toronto,Raptors,Hassan Adams,Inactive,1610612751.0,New Jersey,Nets,College/University,2.0,Forward,2006.0,2008.0,No,No,193.04,99.8,USA,1
2250,1610612751,New Jersey,Nets,Bobby Simmons,Inactive,1610612760.0,Seattle,SuperSonics,College/University,11.0,Forward,2001.0,2011.0,Yes,No,198.12,106.6,USA,2
201175,1610612738,Boston,Celtics,Glen Davis,Inactive,1610612760.0,Seattle,SuperSonics,College/University,8.0,Forward-Center,2007.0,2014.0,No,No,205.74,131.1,USA,3
201446,1610612746,Los Angeles,Clippers,Mike Taylor,Inactive,1610612757.0,Portland,Trail Blazers,Other Team/Club,2.0,Guard,2008.0,2008.0,Yes,No,187.96,74.8,USA,1
201612,1610612759,San Antonio,Spurs,Malik Hairston,Inactive,1610612756.0,Phoenix,Suns,College/University,3.0,Guard,2008.0,2009.0,Yes,No,198.12,99.8,USA,1
200793,1610612756,Phoenix,Suns,Dee Brown,Inactive,1610612762.0,Utah,Jazz,College/University,3.0,Guard,2006.0,2008.0,No,No,182.88,83.9,USA,2
200794,1610612762,Utah,Jazz,Paul Millsap,Inactive,1610612762.0,Utah,Jazz,College/University,17.0,Forward,2006.0,2021.0,No,No,200.66,116.6,USA,5
2032,1610612763,Memphis,Grizzlies,Darius Miles,Inactive,1610612746.0,Los Angeles,Clippers,High School,8.0,Forward,2000.0,2008.0,No,No,205.74,106.6,USA,2
2551,1610612754,Indiana,Pacers,T.J. Ford,Inactive,1610612749.0,Milwaukee,Bucks,College/University,8.0,Guard,2003.0,2011.0,No,No,182.88,74.8,USA,5
1883,1610612763,Memphis,Grizzlies,Steve Francis,Inactive,1610612763.0,Vancouver,Grizzlies,College/University,10.0,Guard,1999.0,2007.0,No,No,190.5,95.3,USA,4
693,1610612760,Oklahoma City,Thunder,Joe Smith,Inactive,1610612744.0,Golden State,Warriors,College/University,17.0,Forward-Center,1995.0,2010.0,No,No,208.28,102.1,USA,8
2420,1610612760,Oklahoma City,Thunder,Nenad Krstic,Inactive,1610612751.0,New Jersey,Nets,Other Team/Club,8.0,Center,2004.0,2010.0,No,No,213.36,108.9,Eastern Europe,3
979,1610612761,Toronto,Raptors,Jermaine O'Neal,Inactive,1610612757.0,Portland,Trail Blazers,High School,18.0,Center-Forward,1996.0,2013.0,No,No,210.82,115.7,USA,6
2052,1610612764,Washington,Wizards,DeShawn Stevenson,Inactive,1610612762.0,Utah,Jazz,High School,14.0,Forward-Guard,2000.0,2012.0,No,No,195.58,98.9,USA,3
101130,1610612743,Denver,Nuggets,Johan Petro,Inactive,1610612760.0,Seattle,SuperSonics,Other Team/Club,9.0,Center,2005.0,2012.0,Yes,No,213.36,112.0,Western Europe,2
201571,1610612766,Charlotte,Bobcats,D.J. Augustin,Inactive,1610612766.0,Charlotte,Bobcats,College/University,14.0,Guard,2008.0,2023.0,No,No,180.34,83.0,USA,5
2581,1610612757,Portland,Trail Blazers,Steve Blake,Inactive,1610612764.0,Washington,Wizards,College/University,14.0,Guard,2003.0,2015.0,No,No,190.5,78.0,USA,4
2753,1610612739,Cleveland,Cavaliers,Delonte West,Inactive,1610612738.0,Boston,Celtics,College/University,9.0,Guard,2004.0,2011.0,Yes,No,190.5,81.6,USA,4
201228,1610612744,Golden State,Warriors,C.J. Watson,Inactive,0.0,Undrafted,Undrafted,Unknown,11.0,Guard,2007.0,2016.0,Yes,No,187.96,79.4,USA,4
201575,1610612754,Indiana,Pacers,Brandon Rush,Inactive,1610612757.0,Portland,Trail Blazers,College/University,10.0,Guard-Forward,2008.0,2016.0,No,No,198.12,102.1,USA,6
201628,1610612758,Sacramento,Kings,Bobby Brown,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Guard,2008.0,2017.0,Yes,No,187.96,79.4,USA,3
2501,1610612755,Philadelphia,76ers,Reggie Evans,Inactive,0.0,Undrafted,Undrafted,Unknown,13.0,Center-Forward,2002.0,2014.0,No,No,203.2,111.1,USA,4
201602,1610612760,Oklahoma City,Thunder,Kyle Weaver,Inactive,1610612766.0,Charlotte,Bobcats,College/University,3.0,Guard,2008.0,2010.0,Yes,No,198.12,91.2,USA,1
201229,1610612740,New Orleans,Hornets,Anthony Tolliver,Inactive,0.0,Undrafted,Undrafted,Unknown,14.0,Forward,2008.0,2020.0,Yes,No,203.2,108.9,USA,6
200814,1610612739,Cleveland,Cavaliers,Tarence Kinsey,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Guard,2006.0,2008.0,No,No,198.12,85.7,USA,2
708,1610612738,Boston,Celtics,Kevin Garnett,Inactive,1610612750.0,Minnesota,Timberwolves,High School,22.0,Forward,1995.0,2015.0,No,Yes,210.82,108.9,USA,3
1517,1610612758,Sacramento,Kings,Bobby Jackson,Inactive,1610612760.0,Seattle,SuperSonics,College/University,13.0,Guard,1997.0,2008.0,No,No,185.42,83.9,USA,2
1731,1610612753,Orlando,Magic,Tyronn Lue,Inactive,1610612743.0,Denver,Nuggets,College/University,12.0,Guard,1998.0,2008.0,No,No,182.88,79.4,USA,6
436,1610612766,Charlotte,Bobcats,Juwan Howard,Inactive,1610612764.0,Washington,Bullets,College/University,20.0,Forward,1994.0,2012.0,No,No,205.74,113.4,USA,3
1710,1610612737,Atlanta,Hawks,Mike Bibby,Inactive,1610612763.0,Vancouver,Grizzlies,College/University,15.0,Guard,1998.0,2011.0,No,No,187.96,88.5,USA,2
2744,1610612750,Minnesota,Timberwolves,Al Jefferson,Inactive,1610612738.0,Boston,Celtics,High School,14.0,Center,2004.0,2017.0,No,No,208.28,127.0,USA,5
1630,1610612758,Sacramento,Kings,Mikki Moore,Inactive,0.0,Undrafted,Undrafted,Unknown,14.0,Forward-Center,1998.0,2011.0,No,No,213.36,102.1,USA,2
200769,1610612747,Los Angeles,Lakers,Shannon Brown,Inactive,1610612739.0,Cleveland,Cavaliers,College/University,9.0,Guard,2006.0,2014.0,Yes,No,190.5,97.5,USA,4
2404,1610612740,New Orleans,Hornets,Chris Wilcox,Inactive,1610612746.0,Los Angeles,Clippers,College/University,12.0,Forward-Center,2002.0,2012.0,No,No,208.28,106.6,USA,4
37,1610612740,New Orleans,Hornets,Greg Graham,Inactive,1610612766.0,Charlotte,Hornets,College/University,5.0,Guard,1993.0,1997.0,No,No,193.04,78.9,USA,1
2199,1610612760,Oklahoma City,Thunder,Tyson Chandler,Inactive,1610612746.0,Los Angeles,Clippers,High School,20.0,Center,2001.0,2019.0,No,No,213.36,106.6,USA,8
2436,1610612737,Atlanta,Hawks,Flip Murray,Inactive,1610612749.0,Milwaukee,Bucks,College/University,9.0,Guard,2002.0,2009.0,Yes,No,190.5,90.7,USA,4
2366,1610612763,Memphis,Grizzlies,Mike Wilks,Inactive,0.0,Undrafted,Undrafted,Unknown,8.0,Guard,2002.0,2009.0,No,No,177.8,81.6,USA,3
990,1610612760,Oklahoma City,Thunder,Malik Rose,Inactive,1610612766.0,Charlotte,Hornets,College/University,14.0,Forward,1996.0,2008.0,No,No,200.66,115.7,USA,2
101119,1610612758,Sacramento,Kings,Rashad McCants,Inactive,1610612750.0,Minnesota,Timberwolves,College/University,5.0,Guard,2005.0,2008.0,Yes,No,193.04,97.5,USA,2
2400,1610612758,Sacramento,Kings,Drew Gooden,Inactive,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward,2002.0,2015.0,No,No,208.28,113.4,USA,7
1916,1610612758,Sacramento,Kings,Calvin Booth,Inactive,1610612764.0,Washington,Wizards,College/University,11.0,Center,1999.0,2008.0,No,No,210.82,104.3,USA,5
201234,1610612739,Cleveland,Cavaliers,Trey Johnson,Inactive,0.0,Undrafted,Undrafted,Unknown,3.0,Guard,2008.0,2011.0,Yes,No,195.58,97.5,USA,2
201154,1610612746,Los Angeles,Clippers,Al Thornton,Inactive,1610612746.0,Los Angeles,Clippers,College/University,5.0,Forward,2007.0,2010.0,No,No,203.2,106.6,USA,2
200759,1610612758,Sacramento,Kings,Cedric Simmons,Inactive,1610612740.0,New Orleans,Hornets,College/University,4.0,Forward,2006.0,2008.0,Yes,No,205.74,106.6,USA,3
201570,1610612749,Milwaukee,Bucks,Joe Alexander,Inactive,1610612749.0,Milwaukee,Bucks,College/University,3.0,Forward,2008.0,2009.0,Yes,No,203.2,104.3,USA,3
2863,1610612760,Oklahoma City,Thunder,Damien Wilkins,Inactive,0.0,Undrafted,Undrafted,Unknown,10.0,Guard-Forward,2004.0,2017.0,Yes,No,198.12,98.4,USA,3
2078,1610612746,Los Angeles,Clippers,Jason Hart,Inactive,1610612749.0,Milwaukee,Bucks,College/University,10.0,Guard,2000.0,2009.0,No,No,190.5,81.6,USA,5
201569,1610612746,Los Angeles,Clippers,Eric Gordon,Active,1610612746.0,Los Angeles,Clippers,College/University,16.0,Guard,2008.0,2022.0,No,No,190.5,97.5,USA,3
200822,1610612759,San Antonio,Spurs,Pops Mensah-Bonsu,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Forward,2006.0,2010.0,Yes,No,205.74,106.6,USA,4
200778,1610612745,Houston,Rockets,James White,Inactive,1610612757.0,Portland,Trail Blazers,College/University,4.0,Guard-Forward,2006.0,2012.0,Yes,No,200.66,97.5,USA,3
200747,1610612747,Los Angeles,Lakers,Adam Morrison,Inactive,1610612766.0,Charlotte,Bobcats,College/University,4.0,Forward,2006.0,2009.0,No,No,203.2,93.0,USA,2
101129,1610612748,Miami,Heat,Luther Head,Inactive,1610612745.0,Houston,Rockets,College/University,6.0,Guard,2005.0,2010.0,Yes,No,190.5,83.9,USA,4
2400,1610612759,San Antonio,Spurs,Drew Gooden,Inactive,1610612763.0,Memphis,Grizzlies,College/University,15.0,Forward,2002.0,2015.0,No,No,208.28,113.4,USA,7
201582,1610612766,Charlotte,Bobcats,Alexis Ajinca,Inactive,1610612766.0,Charlotte,Bobcats,Other Team/Club,8.0,Center,2008.0,2017.0,Yes,No,218.44,112.5,Western Europe,4
101165,1610612746,Los Angeles,Clippers,Alex Acker,Inactive,1610612765.0,Detroit,Pistons,College/University,3.0,Guard,2005.0,2008.0,Yes,No,195.58,83.9,USA,2
2768,1610612752,New York,Knicks,Chris Duhon,Inactive,1610612741.0,Chicago,Bulls,College/University,10.0,Guard,2004.0,2012.0,No,No,185.42,86.2,USA,2
201587,1610612757,Portland,Trail Blazers,Nicolas Batum,Active,1610612745.0,Houston,Rockets,Other Team/Club,15.0,Guard-Forward,2008.0,2023.0,No,No,203.2,104.3,Western Europe,3
979,1610612748,Miami,Heat,Jermaine O'Neal,Inactive,1610612757.0,Portland,Trail Blazers,High School,18.0,Center-Forward,1996.0,2013.0,No,No,210.82,115.7,USA,6
200822,1610612761,Toronto,Raptors,Pops Mensah-Bonsu,Inactive,0.0,Undrafted,Undrafted,Unknown,4.0,Forward,2006.0,2010.0,Yes,No,205.74,106.6,USA,4
2556,1610612761,Toronto,Raptors,Marcus Banks,Inactive,1610612763.0,Memphis,Grizzlies,College/University,9.0,Guard,2003.0,2010.0,Yes,No,187.96,93.0,USA,6
2226,1610612758,Sacramento,Kings,Will Solomon,Inactive,1610612763.0,Memphis,Grizzlies,College/University,2.0,Guard,2001.0,2008.0,No,No,185.42,83.9,USA,1
2229,1610612764,Washington,Wizards,Mike James,Inactive,0.0,Undrafted,Undrafted,Unknown,12.0,Guard,2001.0,2013.0,Yes,No,187.96,85.3,USA,3
1899,1610612740,New Orleans,Hornets,James Posey,Inactive,1610612743.0,Denver,Nuggets,College/University,13.0,Forward,1999.0,2010.0,No,No,203.2,98.4,USA,5
1533,1610612753,Orlando,Magic,Anthony Johnson,Inactive,1610612758.0,Sacramento,Kings,College/University,14.0,Guard,1997.0,2009.0,No,No,190.5,88.5,USA,5
2230,1610612737,Atlanta,Hawks,Maurice Evans,Inactive,0.0,Undrafted,Undrafted,Unknown,10.0,Guard-Forward,2001.0,2011.0,No,No,195.58,99.8,USA,6
200081,1610612748,Miami,Heat,Jamario Moon,Inactive,0.0,Undrafted,Undrafted,Unknown,6.0,Forward,2007.0,2011.0,Yes,No,203.2,93.0,USA,4
201173,1610612759,San Antonio,Spurs,Marcus Williams,Inactive,1610612759.0,San Antonio,Spurs,College/University,3.0,Guard,2007.0,2008.0,Yes,No,200.66,93.9,USA,2
201634,1610612741,Chicago,Bulls,DeMarcus Nelson,Inactive,0.0,Undrafted,Undrafted,Unknown,2.0,Guard,2008.0,2008.0,Yes,No,193.04,90.7,USA,2
2060,1610612763,Memphis,Grizzlies,Marko Jaric,Inactive,1610612746.0,Los Angeles,Clippers,Other Team/Club,8.0,Guard,2002.0,2008.0,No,No,200.66,101.6,Eastern Europe,2
201589,1610612763,Memphis,Grizzlies,Darrell Arthur,Inactive,1610612740.0,New Orleans,Hornets,College/University,10.0,Forward,2008.0,2017.0,No,No,205.74,106.6,USA,2
201156,1610612764,Washington,Wizards,Nick Young,Inactive,1610612764.0,Washington,Wizards,College/University,12.0,Guard-Forward,2007.0,2018.0,No,No,200.66,95.3,USA,3
